scenario,run,seed,year,world,good,price,stock
baseline,2,8,17,Bressia,relikte,173.61,25.0
baseline,2,8,17,Hebron,nahrung,30.8,0.0
baseline,2,8,17,Hebron,rohstoffe,27.58,14.0
baseline,2,8,17,Hebron,industrieteile,43.05,24.59999999999999
baseline,2,8,17,Hebron,energie,55.8,0.0
baseline,2,8,17,Hebron,luxus,71.76,44.71900716
baseline,2,8,17,Hebron,biotech,89.55,9.5
baseline,2,8,17,Hebron,core_daten,106.5,26.0
baseline,2,8,17,Hebron,relikte,136.09,26.0
baseline,2,8,17,Hyperion,nahrung,27.39,0.0
baseline,2,8,17,Hyperion,rohstoffe,27.5,30.304974399999985
baseline,2,8,17,Hyperion,industrieteile,44.06,12.399999999999999
baseline,2,8,17,Hyperion,energie,43.56,4.32
baseline,2,8,17,Hyperion,luxus,89.92,9.1
baseline,2,8,17,Hyperion,biotech,77.21,20.799999999999997
baseline,2,8,17,Hyperion,core_daten,109.49,24.0
baseline,2,8,17,Hyperion,relikte,152.87,36.15248719999999
baseline,2,8,18,Lusus,nahrung,23.79,6.0
baseline,2,8,18,Lusus,rohstoffe,27.91,10.7
baseline,2,8,18,Lusus,industrieteile,43.45,24.789999999999992
baseline,2,8,18,Lusus,energie,44.29,6.0
baseline,2,8,18,Lusus,luxus,75.42,83.59258461546393
baseline,2,8,18,Lusus,biotech,82.83,32.0
baseline,2,8,18,Lusus,core_daten,111.05,71.46812307697597
baseline,2,8,18,Lusus,relikte,138.35,32.0
baseline,2,8,18,Tau Ceti,nahrung,21.11,96.52914153814423
baseline,2,8,18,Tau Ceti,rohstoffe,29.56,18.0
baseline,2,8,18,Tau Ceti,industrieteile,49.1,10.3
baseline,2,8,18,Tau Ceti,energie,46.56,3.2
baseline,2,8,18,Tau Ceti,luxus,77.45,25.535199999999996
baseline,2,8,18,Tau Ceti,biotech,77.03,59.70728538453605
baseline,2,8,18,Tau Ceti,core_daten,114.96,30.0
baseline,2,8,18,Tau Ceti,relikte,152.16,30.0
baseline,2,8,18,Maui-Covenant,nahrung,19.98,35.14000000000003
baseline,2,8,18,Maui-Covenant,rohstoffe,28.28,14.0
baseline,2,8,18,Maui-Covenant,industrieteile,40.97,23.2
baseline,2,8,18,Maui-Covenant,energie,56.54,0.0
baseline,2,8,18,Maui-Covenant,luxus,85.26,9.5
baseline,2,8,18,Maui-Covenant,biotech,80.67,64.45199999999997
baseline,2,8,18,Maui-Covenant,core_daten,117.19,26.0
baseline,2,8,18,Maui-Covenant,relikte,150.59,26.0
baseline,2,8,18,Marsim,nahrung,34.11,0.0
baseline,2,8,18,Marsim,rohstoffe,33.85,10.5
baseline,2,8,18,Marsim,industrieteile,43.7,104.39770000000003
baseline,2,8,18,Marsim,energie,37.19,23.800619999999995
baseline,2,8,18,Marsim,luxus,77.53,29.0
baseline,2,8,18,Marsim,biotech,79.81,31.0
baseline,2,8,18,Marsim,core_daten,114.26,31.0
baseline,2,8,18,Marsim,relikte,151.28,31.0
baseline,2,8,18,Qom-Riyadh,nahrung,30.78,0.0
baseline,2,8,18,Qom-Riyadh,rohstoffe,29.86,16.0
baseline,2,8,18,Qom-Riyadh,industrieteile,41.22,28.0
baseline,2,8,18,Qom-Riyadh,energie,64.53,0.0
baseline,2,8,18,Qom-Riyadh,luxus,76.88,47.171977999999974
baseline,2,8,18,Qom-Riyadh,biotech,82.61,24.799999999999997
baseline,2,8,18,Qom-Riyadh,core_daten,106.33,113.78231199999998
baseline,2,8,18,Qom-Riyadh,relikte,136.6,28.0
baseline,2,8,18,Bressia,nahrung,37.16,0.0
baseline,2,8,18,Bressia,rohstoffe,37.28,78.0678656
baseline,2,8,18,Bressia,industrieteile,54.21,9.3
baseline,2,8,18,Bressia,energie,46.17,48.30469120000001
baseline,2,8,18,Bressia,luxus,80.28,25.0
baseline,2,8,18,Bressia,biotech,97.73,25.0
baseline,2,8,18,Bressia,core_daten,136.22,25.0
baseline,2,8,18,Bressia,relikte,173.56,25.0
baseline,2,8,18,Hebron,nahrung,35.33,0.0
baseline,2,8,18,Hebron,rohstoffe,27.48,14.0
baseline,2,8,18,Hebron,industrieteile,40.4,24.59999999999999
baseline,2,8,18,Hebron,energie,68.23,0.0
baseline,2,8,18,Hebron,luxus,86.0,45.999819159999994
baseline,2,8,18,Hebron,biotech,100.28,9.5
baseline,2,8,18,Hebron,core_daten,123.68,26.0
baseline,2,8,18,Hebron,relikte,149.9,26.0
baseline,2,8,18,Hyperion,nahrung,29.92,0.0
baseline,2,8,18,Hyperion,rohstoffe,27.3,31.693903199999983
baseline,2,8,18,Hyperion,industrieteile,41.45,12.399999999999999
baseline,2,8,18,Hyperion,energie,46.7,2.64
baseline,2,8,18,Hyperion,luxus,80.17,7.532
baseline,2,8,18,Hyperion,biotech,74.33,20.799999999999997
baseline,2,8,18,Hyperion,core_daten,109.0,24.0
baseline,2,8,18,Hyperion,relikte,156.83,36.84695159999999
baseline,2,8,19,Lusus,nahrung,25.28,6.0
baseline,2,8,19,Lusus,rohstoffe,30.71,10.7
baseline,2,8,19,Lusus,industrieteile,40.15,24.789999999999992
baseline,2,8,19,Lusus,energie,49.38,2.8
baseline,2,8,19,Lusus,luxus,81.7,86.72866923092786
baseline,2,8,19,Lusus,biotech,89.52,32.0
baseline,2,8,19,Lusus,core_daten,132.93,73.55884615395193
baseline,2,8,19,Lusus,relikte,173.69,32.0
baseline,2,8,19,Tau Ceti,nahrung,16.87,97.04357230721637
baseline,2,8,19,Tau Ceti,rohstoffe,28.99,18.0
baseline,2,8,19,Tau Ceti,industrieteile,53.5,10.3
baseline,2,8,19,Tau Ceti,energie,65.71,0.40000000000000036
baseline,2,8,19,Tau Ceti,luxus,69.09,25.535199999999996
baseline,2,8,19,Tau Ceti,biotech,84.11,61.33589307680408
baseline,2,8,19,Tau Ceti,core_daten,127.34,30.0
baseline,2,8,19,Tau Ceti,relikte,131.51,30.0
baseline,2,8,19,Maui-Covenant,nahrung,25.05,37.369800000000026
baseline,2,8,19,Maui-Covenant,rohstoffe,27.31,14.0
baseline,2,8,19,Maui-Covenant,industrieteile,47.14,23.2
baseline,2,8,19,Maui-Covenant,energie,60.95,0.0
baseline,2,8,19,Maui-Covenant,luxus,88.69,9.5
baseline,2,8,19,Maui-Covenant,biotech,72.26,66.90477999999997
baseline,2,8,19,Maui-Covenant,core_daten,122.46,26.0
baseline,2,8,19,Maui-Covenant,relikte,129.94,26.0
baseline,2,8,19,Marsim,nahrung,37.35,0.0
baseline,2,8,19,Marsim,rohstoffe,25.82,10.5
baseline,2,8,19,Marsim,industrieteile,35.89,109.51680000000003
baseline,2,8,19,Marsim,energie,44.44,26.872079999999997
baseline,2,8,19,Marsim,luxus,66.68,29.0
baseline,2,8,19,Marsim,biotech,86.58,31.0
baseline,2,8,19,Marsim,core_daten,94.24,31.0
baseline,2,8,19,Marsim,relikte,148.35,31.0
baseline,2,8,19,Qom-Riyadh,nahrung,35.72,0.0
baseline,2,8,19,Qom-Riyadh,rohstoffe,27.08,16.0
baseline,2,8,19,Qom-Riyadh,industrieteile,48.13,28.0
baseline,2,8,19,Qom-Riyadh,energie,71.88,0.0
baseline,2,8,19,Qom-Riyadh,luxus,82.95,48.314217999999975
baseline,2,8,19,Qom-Riyadh,biotech,85.89,24.799999999999997
baseline,2,8,19,Qom-Riyadh,core_daten,118.87,118.35127199999998
baseline,2,8,19,Qom-Riyadh,relikte,165.71,28.0
baseline,2,8,19,Bressia,nahrung,38.87,0.0
baseline,2,8,19,Bressia,rohstoffe,39.56,81.0141952
baseline,2,8,19,Bressia,industrieteile,43.41,9.3
baseline,2,8,19,Bressia,energie,53.63,43.593710400000006
baseline,2,8,19,Bressia,luxus,77.07,25.0
baseline,2,8,19,Bressia,biotech,74.46,25.0
baseline,2,8,19,Bressia,core_daten,133.76,25.0
baseline,2,8,19,Bressia,relikte,173.72,25.0
baseline,2,8,19,Hebron,nahrung,31.74,0.0
baseline,2,8,19,Hebron,rohstoffe,23.71,14.0
baseline,2,8,19,Hebron,industrieteile,32.49,20.08999999999999
baseline,2,8,19,Hebron,energie,54.18,6.0
baseline,2,8,19,Hebron,luxus,91.85,46.26581115999999
baseline,2,8,19,Hebron,biotech,120.93,9.5
baseline,2,8,19,Hebron,core_daten,140.91,26.0
baseline,2,8,19,Hebron,relikte,138.44,26.0
baseline,2,8,19,Hyperion,nahrung,36.61,0.0
baseline,2,8,19,Hyperion,rohstoffe,21.85,27.075322399999983
baseline,2,8,19,Hyperion,industrieteile,50.24,12.399999999999999
baseline,2,8,19,Hyperion,energie,61.74,0.96
baseline,2,8,19,Hyperion,luxus,107.67,5.964
baseline,2,8,19,Hyperion,biotech,107.21,19.199999999999996
baseline,2,8,19,Hyperion,core_daten,138.57,24.0
baseline,2,8,19,Hyperion,relikte,156.32,37.53766119999999
baseline,2,8,20,Lusus,nahrung,53.0,0.0
baseline,2,8,20,Lusus,rohstoffe,30.06,10.7
baseline,2,8,20,Lusus,industrieteile,34.11,24.789999999999992
baseline,2,8,20,Lusus,energie,64.12,0.0
baseline,2,8,20,Lusus,luxus,71.95,83.8505338463918
baseline,2,8,20,Lusus,biotech,73.08,32.0
baseline,2,8,20,Lusus,core_daten,121.62,75.64008923092788
baseline,2,8,20,Lusus,relikte,170.92,32.0
baseline,2,8,20,Tau Ceti,nahrung,24.78,97.5580030762885
baseline,2,8,20,Tau Ceti,rohstoffe,24.08,18.0
baseline,2,8,20,Tau Ceti,industrieteile,39.61,10.3
baseline,2,8,20,Tau Ceti,energie,74.44,0.0
baseline,2,8,20,Tau Ceti,luxus,84.9,25.535199999999996
baseline,2,8,20,Tau Ceti,biotech,76.19,62.96450076907212
baseline,2,8,20,Tau Ceti,core_daten,120.7,30.0
baseline,2,8,20,Tau Ceti,relikte,128.51,30.0
baseline,2,8,20,Maui-Covenant,nahrung,24.31,39.58880000000003
baseline,2,8,20,Maui-Covenant,rohstoffe,31.63,14.0
baseline,2,8,20,Maui-Covenant,industrieteile,43.89,23.2
baseline,2,8,20,Maui-Covenant,energie,71.18,0.0
baseline,2,8,20,Maui-Covenant,luxus,68.94,8.640400000000001
baseline,2,8,20,Maui-Covenant,biotech,94.61,69.34567999999997
baseline,2,8,20,Maui-Covenant,core_daten,124.04,26.0
baseline,2,8,20,Maui-Covenant,relikte,153.13,26.0
baseline,2,8,20,Marsim,nahrung,41.14,0.0
baseline,2,8,20,Marsim,rohstoffe,30.8,10.5
baseline,2,8,20,Marsim,industrieteile,42.43,114.60260000000004
baseline,2,8,20,Marsim,energie,35.73,23.92356
baseline,2,8,20,Marsim,luxus,79.59,29.0
baseline,2,8,20,Marsim,biotech,68.69,31.0
baseline,2,8,20,Marsim,core_daten,100.82,31.0
baseline,2,8,20,Marsim,relikte,162.85,31.0
baseline,2,8,20,Qom-Riyadh,nahrung,34.11,0.0
baseline,2,8,20,Qom-Riyadh,rohstoffe,34.56,10.0
baseline,2,8,20,Qom-Riyadh,industrieteile,45.31,28.0
baseline,2,8,20,Qom-Riyadh,energie,44.73,6.0
baseline,2,8,20,Qom-Riyadh,luxus,80.94,49.44338999999997
baseline,2,8,20,Qom-Riyadh,biotech,67.79,23.199999999999996
baseline,2,8,20,Qom-Riyadh,core_daten,117.96,122.86795999999998
baseline,2,8,20,Qom-Riyadh,relikte,172.69,28.0
baseline,2,8,20,Bressia,nahrung,28.93,6.0
baseline,2,8,20,Bressia,rohstoffe,36.66,83.941632
baseline,2,8,20,Bressia,industrieteile,65.9,9.3
baseline,2,8,20,Bressia,energie,57.07,44.874464
baseline,2,8,20,Bressia,luxus,113.66,25.0
baseline,2,8,20,Bressia,biotech,130.88,25.0
baseline,2,8,20,Bressia,core_daten,141.77,25.0
baseline,2,8,20,Bressia,relikte,121.28,25.0
baseline,2,8,20,Hebron,nahrung,26.35,0.0
baseline,2,8,20,Hebron,rohstoffe,23.28,14.0
baseline,2,8,20,Hebron,industrieteile,52.55,15.579999999999988
baseline,2,8,20,Hebron,energie,55.42,4.2
baseline,2,8,20,Hebron,luxus,106.88,47.51698315999999
baseline,2,8,20,Hebron,biotech,72.49,9.5
baseline,2,8,20,Hebron,core_daten,89.42,26.0
baseline,2,8,20,Hebron,relikte,181.97,26.0
baseline,2,8,20,Hyperion,nahrung,22.36,0.0
baseline,2,8,20,Hyperion,rohstoffe,31.12,28.449231999999984
baseline,2,8,20,Hyperion,industrieteile,37.11,12.399999999999999
baseline,2,8,20,Hyperion,energie,51.76,0.0
baseline,2,8,20,Hyperion,luxus,110.23,9.1
baseline,2,8,20,Hyperion,biotech,105.31,19.199999999999996
baseline,2,8,20,Hyperion,core_daten,115.07,24.0
baseline,2,8,20,Hyperion,relikte,160.79,38.22461599999999
baseline,3,9,1,Lusus,nahrung,21.8,25.6
baseline,3,9,1,Lusus,rohstoffe,28.83,32.0
baseline,3,9,1,Lusus,industrieteile,40.75,32.0
baseline,3,9,1,Lusus,energie,37.29,28.8
baseline,3,9,1,Lusus,luxus,83.57,35.324
baseline,3,9,1,Lusus,biotech,86.76,32.0
baseline,3,9,1,Lusus,core_daten,107.03,34.216
baseline,3,9,1,Lusus,relikte,148.64,32.0
baseline,3,9,1,Tau Ceti,nahrung,22.0,36.612
baseline,3,9,1,Tau Ceti,rohstoffe,27.49,30.0
baseline,3,9,1,Tau Ceti,industrieteile,44.69,27.2
baseline,3,9,1,Tau Ceti,energie,36.13,27.2
baseline,3,9,1,Tau Ceti,luxus,77.38,30.0
baseline,3,9,1,Tau Ceti,biotech,83.39,31.653
baseline,3,9,1,Tau Ceti,core_daten,113.93,30.0
baseline,3,9,1,Tau Ceti,relikte,150.11,30.0
baseline,3,9,1,Maui-Covenant,nahrung,19.72,28.240000000000002
baseline,3,9,1,Maui-Covenant,rohstoffe,27.93,26.0
baseline,3,9,1,Maui-Covenant,industrieteile,44.75,26.0
baseline,3,9,1,Maui-Covenant,energie,38.46,24.5
baseline,3,9,1,Maui-Covenant,luxus,79.59,25.0
baseline,3,9,1,Maui-Covenant,biotech,80.66,28.464
baseline,3,9,1,Maui-Covenant,core_daten,119.84,26.0
baseline,3,9,1,Maui-Covenant,relikte,146.85,26.0
baseline,3,9,1,Marsim,nahrung,19.94,27.4
baseline,3,9,1,Marsim,rohstoffe,31.28,25.0
baseline,3,9,1,Marsim,industrieteile,41.69,36.405
baseline,3,9,1,Marsim,energie,37.12,34.243
baseline,3,9,1,Marsim,luxus,75.82,31.0
baseline,3,9,1,Marsim,biotech,81.01,31.0
baseline,3,9,1,Marsim,core_daten,110.07,31.0
baseline,3,9,1,Marsim,relikte,137.29,31.0
baseline,3,9,1,Qom-Riyadh,nahrung,21.49,25.6
baseline,3,9,1,Qom-Riyadh,rohstoffe,27.02,28.0
baseline,3,9,1,Qom-Riyadh,industrieteile,44.28,28.0
baseline,3,9,1,Qom-Riyadh,energie,35.98,25.6
baseline,3,9,1,Qom-Riyadh,luxus,81.59,29.198999999999998
baseline,3,9,1,Qom-Riyadh,biotech,84.92,28.0
baseline,3,9,1,Qom-Riyadh,core_daten,112.49,32.796
baseline,3,9,1,Qom-Riyadh,relikte,149.12,28.0
baseline,3,9,1,Bressia,nahrung,20.16,22.66
baseline,3,9,1,Bressia,rohstoffe,29.76,28.3248
baseline,3,9,1,Bressia,industrieteile,43.12,23.29
baseline,3,9,1,Bressia,energie,35.58,26.4546
baseline,3,9,1,Bressia,luxus,85.96,25.0
baseline,3,9,1,Bressia,biotech,80.28,25.0
baseline,3,9,1,Bressia,core_daten,110.12,25.0
baseline,3,9,1,Bressia,relikte,155.66,25.0
baseline,3,9,1,Hebron,nahrung,20.61,23.8
baseline,3,9,1,Hebron,rohstoffe,29.4,26.0
baseline,3,9,1,Hebron,industrieteile,40.06,26.0
baseline,3,9,1,Hebron,energie,40.68,24.2
baseline,3,9,1,Hebron,luxus,75.18,27.378
baseline,3,9,1,Hebron,biotech,76.79,24.4
baseline,3,9,1,Hebron,core_daten,123.11,26.0
baseline,3,9,1,Hebron,relikte,136.33,26.0
baseline,3,9,1,Hyperion,nahrung,22.86,22.56
baseline,3,9,1,Hyperion,rohstoffe,31.15,25.4336
baseline,3,9,1,Hyperion,industrieteile,43.67,24.0
baseline,3,9,1,Hyperion,energie,34.62,22.32
baseline,3,9,1,Hyperion,luxus,73.71,22.432
baseline,3,9,1,Hyperion,biotech,77.31,24.0
baseline,3,9,1,Hyperion,core_daten,110.53,24.0
baseline,3,9,1,Hyperion,relikte,148.76,24.7168
baseline,3,9,2,Lusus,nahrung,22.22,19.200000000000003
baseline,3,9,2,Lusus,rohstoffe,28.85,32.0
baseline,3,9,2,Lusus,industrieteile,43.64,32.0
baseline,3,9,2,Lusus,energie,38.11,25.6
baseline,3,9,2,Lusus,luxus,74.19,38.647999999999996
baseline,3,9,2,Lusus,biotech,78.31,32.0
baseline,3,9,2,Lusus,core_daten,113.97,36.432
baseline,3,9,2,Lusus,relikte,138.92,32.0
baseline,3,9,2,Tau Ceti,nahrung,19.63,43.224000000000004
baseline,3,9,2,Tau Ceti,rohstoffe,27.92,30.0
baseline,3,9,2,Tau Ceti,industrieteile,44.09,24.4
baseline,3,9,2,Tau Ceti,energie,38.68,24.4
baseline,3,9,2,Tau Ceti,luxus,73.96,30.0
baseline,3,9,2,Tau Ceti,biotech,84.4,33.306
baseline,3,9,2,Tau Ceti,core_daten,110.24,30.0
baseline,3,9,2,Tau Ceti,relikte,150.26,30.0
baseline,3,9,2,Maui-Covenant,nahrung,19.51,30.480000000000004
baseline,3,9,2,Maui-Covenant,rohstoffe,30.14,26.0
baseline,3,9,2,Maui-Covenant,industrieteile,43.25,26.0
baseline,3,9,2,Maui-Covenant,energie,40.43,23.0
baseline,3,9,2,Maui-Covenant,luxus,85.17,24.0
baseline,3,9,2,Maui-Covenant,biotech,85.07,30.927999999999997
baseline,3,9,2,Maui-Covenant,core_daten,107.13,26.0
baseline,3,9,2,Maui-Covenant,relikte,142.65,26.0
baseline,3,9,2,Marsim,nahrung,20.6,23.799999999999997
baseline,3,9,2,Marsim,rohstoffe,31.79,19.0
baseline,3,9,2,Marsim,industrieteile,40.9,41.81
baseline,3,9,2,Marsim,energie,36.09,37.486000000000004
baseline,3,9,2,Marsim,luxus,74.78,31.0
baseline,3,9,2,Marsim,biotech,77.62,31.0
baseline,3,9,2,Marsim,core_daten,118.91,31.0
baseline,3,9,2,Marsim,relikte,153.75,31.0
baseline,3,9,2,Qom-Riyadh,nahrung,20.84,23.200000000000003
baseline,3,9,2,Qom-Riyadh,rohstoffe,29.35,28.0
baseline,3,9,2,Qom-Riyadh,industrieteile,42.55,28.0
baseline,3,9,2,Qom-Riyadh,energie,38.53,23.200000000000003
baseline,3,9,2,Qom-Riyadh,luxus,77.41,30.397999999999996
baseline,3,9,2,Qom-Riyadh,biotech,83.11,28.0
baseline,3,9,2,Qom-Riyadh,core_daten,108.59,37.592
baseline,3,9,2,Qom-Riyadh,relikte,140.69,28.0
baseline,3,9,2,Bressia,nahrung,21.31,20.32
baseline,3,9,2,Bressia,rohstoffe,26.79,31.6496
baseline,3,9,2,Bressia,industrieteile,43.35,21.58
baseline,3,9,2,Bressia,energie,40.69,27.9092
baseline,3,9,2,Bressia,luxus,71.68,25.0
baseline,3,9,2,Bressia,biotech,75.61,25.0
baseline,3,9,2,Bressia,core_daten,119.38,25.0
baseline,3,9,2,Bressia,relikte,133.24,25.0
baseline,3,9,2,Hebron,nahrung,20.17,21.6
baseline,3,9,2,Hebron,rohstoffe,30.41,26.0
baseline,3,9,2,Hebron,industrieteile,43.62,26.0
baseline,3,9,2,Hebron,energie,36.19,22.4
baseline,3,9,2,Hebron,luxus,72.1,28.756
baseline,3,9,2,Hebron,biotech,80.65,22.799999999999997
baseline,3,9,2,Hebron,core_daten,108.49,26.0
baseline,3,9,2,Hebron,relikte,153.85,26.0
baseline,3,9,2,Hyperion,nahrung,23.01,21.119999999999997
baseline,3,9,2,Hyperion,rohstoffe,30.04,26.867199999999997
baseline,3,9,2,Hyperion,industrieteile,46.1,24.0
baseline,3,9,2,Hyperion,energie,41.44,20.64
baseline,3,9,2,Hyperion,luxus,86.53,20.863999999999997
baseline,3,9,2,Hyperion,biotech,88.5,24.0
baseline,3,9,2,Hyperion,core_daten,123.07,24.0
baseline,3,9,2,Hyperion,relikte,134.21,25.4336
baseline,3,9,3,Lusus,nahrung,21.96,12.800000000000002
baseline,3,9,3,Lusus,rohstoffe,29.85,32.0
baseline,3,9,3,Lusus,industrieteile,41.46,32.0
baseline,3,9,3,Lusus,energie,38.87,22.400000000000002
baseline,3,9,3,Lusus,luxus,81.02,41.971999999999994
baseline,3,9,3,Lusus,biotech,80.8,32.0
baseline,3,9,3,Lusus,core_daten,119.23,38.648
baseline,3,9,3,Lusus,relikte,137.3,32.0
baseline,3,9,3,Tau Ceti,nahrung,20.2,49.836000000000006
baseline,3,9,3,Tau Ceti,rohstoffe,28.51,30.0
baseline,3,9,3,Tau Ceti,industrieteile,44.39,21.599999999999998
baseline,3,9,3,Tau Ceti,energie,41.11,21.599999999999998
baseline,3,9,3,Tau Ceti,luxus,75.5,30.0
baseline,3,9,3,Tau Ceti,biotech,77.79,34.958999999999996
baseline,3,9,3,Tau Ceti,core_daten,115.21,30.0
baseline,3,9,3,Tau Ceti,relikte,149.53,30.0
baseline,3,9,3,Maui-Covenant,nahrung,19.61,32.720000000000006
baseline,3,9,3,Maui-Covenant,rohstoffe,27.68,26.0
baseline,3,9,3,Maui-Covenant,industrieteile,41.91,26.0
baseline,3,9,3,Maui-Covenant,energie,38.55,21.5
baseline,3,9,3,Maui-Covenant,luxus,80.67,23.0
baseline,3,9,3,Maui-Covenant,biotech,86.22,33.391999999999996
baseline,3,9,3,Maui-Covenant,core_daten,116.6,26.0
baseline,3,9,3,Maui-Covenant,relikte,144.6,26.0
baseline,3,9,3,Marsim,nahrung,21.0,20.199999999999996
baseline,3,9,3,Marsim,rohstoffe,32.76,13.0
baseline,3,9,3,Marsim,industrieteile,40.55,47.215
baseline,3,9,3,Marsim,energie,37.03,40.729000000000006
baseline,3,9,3,Marsim,luxus,78.86,31.0
baseline,3,9,3,Marsim,biotech,85.13,31.0
baseline,3,9,3,Marsim,core_daten,113.58,31.0
baseline,3,9,3,Marsim,relikte,135.83,31.0
baseline,3,9,3,Qom-Riyadh,nahrung,21.38,20.800000000000004
baseline,3,9,3,Qom-Riyadh,rohstoffe,26.83,28.0
baseline,3,9,3,Qom-Riyadh,industrieteile,44.22,28.0
baseline,3,9,3,Qom-Riyadh,energie,37.84,20.800000000000004
baseline,3,9,3,Qom-Riyadh,luxus,77.4,31.596999999999994
baseline,3,9,3,Qom-Riyadh,biotech,80.37,28.0
baseline,3,9,3,Qom-Riyadh,core_daten,116.56,42.388
baseline,3,9,3,Qom-Riyadh,relikte,152.41,28.0
baseline,3,9,3,Bressia,nahrung,21.05,17.98
baseline,3,9,3,Bressia,rohstoffe,29.66,34.9744
baseline,3,9,3,Bressia,industrieteile,41.38,19.869999999999997
baseline,3,9,3,Bressia,energie,34.59,29.363799999999998
baseline,3,9,3,Bressia,luxus,73.86,25.0
baseline,3,9,3,Bressia,biotech,83.22,25.0
baseline,3,9,3,Bressia,core_daten,121.35,25.0
baseline,3,9,3,Bressia,relikte,138.9,25.0
baseline,3,9,3,Hebron,nahrung,20.21,19.400000000000002
baseline,3,9,3,Hebron,rohstoffe,28.32,26.0
baseline,3,9,3,Hebron,industrieteile,42.97,26.0
baseline,3,9,3,Hebron,energie,40.25,20.599999999999998
baseline,3,9,3,Hebron,luxus,71.36,30.134
baseline,3,9,3,Hebron,biotech,87.19,21.199999999999996
baseline,3,9,3,Hebron,core_daten,109.26,26.0
baseline,3,9,3,Hebron,relikte,137.73,26.0
baseline,3,9,3,Hyperion,nahrung,23.12,19.679999999999996
baseline,3,9,3,Hyperion,rohstoffe,25.89,28.267199999999995
baseline,3,9,3,Hyperion,industrieteile,44.58,24.0
baseline,3,9,3,Hyperion,energie,39.0,18.96
baseline,3,9,3,Hyperion,luxus,88.23,19.295999999999996
baseline,3,9,3,Hyperion,biotech,84.37,24.0
baseline,3,9,3,Hyperion,core_daten,109.44,24.0
baseline,3,9,3,Hyperion,relikte,151.23,26.133599999999998
baseline,3,9,4,Lusus,nahrung,22.63,10.7
baseline,3,9,4,Lusus,rohstoffe,27.26,32.0
baseline,3,9,4,Lusus,industrieteile,41.26,32.0
baseline,3,9,4,Lusus,energie,37.29,19.200000000000003
baseline,3,9,4,Lusus,luxus,79.15,45.29599999999999
baseline,3,9,4,Lusus,biotech,80.74,32.0
baseline,3,9,4,Lusus,core_daten,115.22,40.864000000000004
baseline,3,9,4,Lusus,relikte,139.12,32.0
baseline,3,9,4,Tau Ceti,nahrung,21.15,52.14800000000001
baseline,3,9,4,Tau Ceti,rohstoffe,29.26,30.0
baseline,3,9,4,Tau Ceti,industrieteile,44.91,18.799999999999997
baseline,3,9,4,Tau Ceti,energie,38.42,18.799999999999997
baseline,3,9,4,Tau Ceti,luxus,75.32,30.0
baseline,3,9,4,Tau Ceti,biotech,81.91,36.611999999999995
baseline,3,9,4,Tau Ceti,core_daten,109.41,30.0
baseline,3,9,4,Tau Ceti,relikte,141.13,30.0
baseline,3,9,4,Maui-Covenant,nahrung,20.63,34.96000000000001
baseline,3,9,4,Maui-Covenant,rohstoffe,30.27,22.5
baseline,3,9,4,Maui-Covenant,industrieteile,42.34,26.0
baseline,3,9,4,Maui-Covenant,energie,39.51,20.0
baseline,3,9,4,Maui-Covenant,luxus,75.88,21.55
baseline,3,9,4,Maui-Covenant,biotech,79.98,35.855999999999995
baseline,3,9,4,Maui-Covenant,core_daten,116.11,26.0
baseline,3,9,4,Maui-Covenant,relikte,148.42,26.0
baseline,3,9,4,Marsim,nahrung,21.35,16.599999999999994
baseline,3,9,4,Marsim,rohstoffe,31.96,10.5
baseline,3,9,4,Marsim,industrieteile,41.83,52.620000000000005
baseline,3,9,4,Marsim,energie,39.75,43.97200000000001
baseline,3,9,4,Marsim,luxus,81.8,31.0
baseline,3,9,4,Marsim,biotech,81.68,31.0
baseline,3,9,4,Marsim,core_daten,115.91,31.0
baseline,3,9,4,Marsim,relikte,136.83,31.0
baseline,3,9,4,Qom-Riyadh,nahrung,20.26,18.400000000000006
baseline,3,9,4,Qom-Riyadh,rohstoffe,29.26,28.0
baseline,3,9,4,Qom-Riyadh,industrieteile,41.75,28.0
baseline,3,9,4,Qom-Riyadh,energie,38.7,18.400000000000006
baseline,3,9,4,Qom-Riyadh,luxus,76.73,32.79599999999999
baseline,3,9,4,Qom-Riyadh,biotech,77.3,28.0
baseline,3,9,4,Qom-Riyadh,core_daten,108.72,47.184
baseline,3,9,4,Qom-Riyadh,relikte,139.56,28.0
baseline,3,9,4,Bressia,nahrung,21.73,15.64
baseline,3,9,4,Bressia,rohstoffe,31.02,38.2992
baseline,3,9,4,Bressia,industrieteile,43.91,18.159999999999997
baseline,3,9,4,Bressia,energie,38.25,30.818399999999997
baseline,3,9,4,Bressia,luxus,75.01,25.0
baseline,3,9,4,Bressia,biotech,85.15,25.0
baseline,3,9,4,Bressia,core_daten,113.28,25.0
baseline,3,9,4,Bressia,relikte,148.19,25.0
baseline,3,9,4,Hebron,nahrung,19.28,17.200000000000003
baseline,3,9,4,Hebron,rohstoffe,28.16,26.0
baseline,3,9,4,Hebron,industrieteile,39.49,26.0
baseline,3,9,4,Hebron,energie,38.47,18.799999999999997
baseline,3,9,4,Hebron,luxus,81.57,31.512
baseline,3,9,4,Hebron,biotech,91.18,19.599999999999994
baseline,3,9,4,Hebron,core_daten,123.05,26.0
baseline,3,9,4,Hebron,relikte,133.57,26.0
baseline,3,9,4,Hyperion,nahrung,21.24,18.239999999999995
